fit_id,score,priority,capacity_mw,age_years,location,age_score,capacity_score,efficiency_score,location_score,recommendations
381440,0.614,HIGH,0.04,12.733744010951403,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381553,0.614,HIGH,0.0121,12.470910335386721,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381631,0.614,HIGH,0.0121,12.731006160164272,East Ayrshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381636,0.614,HIGH,0.012,12.728268309377139,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381637,0.614,HIGH,0.01,12.725530458590006,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381638,0.614,HIGH,0.005,12.725530458590006,Highland - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381641,0.614,HIGH,0.02,12.725530458590006,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381644,0.614,HIGH,0.02,12.728268309377139,East Lothian - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381659,0.614,HIGH,0.005,12.725530458590006,Richmondshire - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381670,0.614,HIGH,0.01,12.722792607802875,Harrogate - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381672,0.614,HIGH,0.005,12.722792607802875,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381673,0.614,HIGH,0.005,12.722792607802875,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381674,0.614,HIGH,0.006,12.722792607802875,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381675,0.614,HIGH,0.006,12.722792607802875,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381677,0.614,HIGH,0.005,12.728268309377139,Na h-Eileanan Siar - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381679,0.614,HIGH,0.04,12.722792607802875,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381717,0.614,HIGH,0.02,12.720054757015742,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381720,0.614,HIGH,0.005,12.720054757015742,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381721,0.614,HIGH,0.01,12.720054757015742,Ryedale - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381726,0.614,HIGH,0.005,12.720054757015742,North Devon - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381734,0.614,HIGH,0.005,12.720054757015742,Calderdale - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
381783,0.614,HIGH,0.0121,12.71731690622861,Dumfries and Galloway - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
382253,0.614,HIGH,0.005,11.97535934291581,Kirklees - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
382296,0.614,HIGH,0.006,11.865845311430528,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
383319,0.614,HIGH,0.005,11.690622861054072,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
384654,0.614,HIGH,0.005,11.477070499657769,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
384684,0.614,HIGH,0.012,11.482546201232033,Dumfries and Galloway - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
384750,0.614,HIGH,0.03,11.953456536618754,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
384881,0.614,HIGH,0.005,11.471594798083505,Carmarthenshire - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
385144,0.614,HIGH,0.011,11.463381245722108,Kirklees - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
385252,0.614,HIGH,0.006,11.460643394934976,Highland - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
385254,0.614,HIGH,0.02,11.493497604380561,East Lothian - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
385269,0.614,HIGH,0.0036,11.685147159479808,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
385515,0.614,HIGH,0.005,11.455167693360712,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
385808,0.614,HIGH,0.01,12.722792607802875,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
386196,0.614,HIGH,0.0036,11.939767282683095,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
386384,0.614,HIGH,0.006,11.9233401779603,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
386493,0.614,HIGH,0.005,11.93429158110883,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
386834,0.614,HIGH,0.006,12.427104722792608,Highland - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
387270,0.614,HIGH,0.006,11.468856947296372,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
387445,0.614,HIGH,0.012,11.43874058863792,Argyll and Bute - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
388130,0.614,HIGH,0.02,12.476386036960985,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
389275,0.614,HIGH,0.005,11.422313483915127,Scarborough - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
389289,0.614,HIGH,0.006,11.430527036276523,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
389323,0.614,HIGH,0.0014,11.419575633127995,Cornwall - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
389446,0.614,HIGH,0.033,11.419575633127995,Angus - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
389561,0.614,HIGH,0.02,11.819301848049282,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
389698,0.614,HIGH,0.006,12.394250513347023,Isle of Anglesey - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
389953,0.614,HIGH,0.0121,12.470910335386721,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
390056,0.614,HIGH,0.0014,11.405886379192333,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
390100,0.614,HIGH,0.02,11.405886379192333,Powys - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
390198,0.614,HIGH,0.01,11.403148528405202,Cornwall - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
390250,0.614,HIGH,0.012,11.416837782340862,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
390283,0.614,HIGH,0.006,11.403148528405202,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
390412,0.614,HIGH,0.01,11.403148528405202,Na h-Eileanan Siar - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
390475,0.614,HIGH,0.006,11.416837782340862,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
390615,0.614,HIGH,0.012,11.41409993155373,Argyll and Bute - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
391519,0.614,HIGH,0.005,11.663244353182751,Na h-Eileanan Siar - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
391531,0.614,HIGH,0.0056,11.638603696098563,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
391654,0.614,HIGH,0.006,11.783709787816564,Gwynedd - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
391963,0.614,HIGH,0.005,11.759069130732374,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
392556,0.614,HIGH,0.006,11.731690622861054,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
392601,0.614,HIGH,0.03,11.72621492128679,Kingston upon Hull- City of - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
392757,0.614,HIGH,0.015,11.723477070499658,Highland - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
392866,0.614,HIGH,0.02,12.470910335386721,Highland - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
392925,0.614,HIGH,0.0036,11.72621492128679,Cornwall - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
393019,0.614,HIGH,0.02,11.397672826830938,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
393031,0.614,HIGH,0.01,11.394934976043805,Pembrokeshire - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
393036,0.614,HIGH,0.005,11.394934976043805,Kirklees - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
393111,0.614,HIGH,0.005,11.394934976043805,Carmarthenshire - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
393223,0.614,HIGH,0.0036,11.38672142368241,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
393258,0.614,HIGH,0.011,11.38672142368241,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
393265,0.614,HIGH,0.02,11.38672142368241,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
393362,0.614,HIGH,0.01,11.38672142368241,Highland - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
393536,0.614,HIGH,0.011,11.874058863791923,East Dunbartonshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
395392,0.614,HIGH,0.02,11.685147159479808,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
395708,0.614,HIGH,0.005,12.314852840520192,Na h-Eileanan Siar - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
396001,0.614,HIGH,0.011,12.438056125941136,Fife - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
396212,0.614,HIGH,0.01,12.435318275154003,Perth and Kinross - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
396992,0.614,HIGH,0.005,11.58384668035592,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
397744,0.614,HIGH,0.005,11.534565366187543,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
398079,0.614,HIGH,0.02,11.529089664613279,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
398084,0.614,HIGH,0.02,11.529089664613279,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
398241,0.614,HIGH,0.011,11.512662559890487,North Devon - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
399029,0.614,HIGH,0.02,11.611225188227241,Conwy - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
399266,0.614,HIGH,0.006,14.182067077344286,Dumfries and Galloway - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
399267,0.614,HIGH,0.015,14.179329226557153,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
399439,0.614,HIGH,0.01,14.431211498973306,Na h-Eileanan Siar - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
399448,0.614,HIGH,0.02,14.173853524982889,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
399523,0.614,HIGH,0.015,14.165639972621491,Fife - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
399648,0.614,HIGH,0.02,14.217659137577002,Scottish Borders - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
400663,0.614,HIGH,0.01,12.243668720054757,Na h-Eileanan Siar - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
401091,0.614,HIGH,0.006,11.482546201232033,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
401581,0.614,HIGH,0.0206,11.471594798083505,East Lothian - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
401667,0.614,HIGH,0.02,12.219028062970569,Highland - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
402127,0.614,HIGH,0.0036,11.548254620123203,Denbighshire - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
402170,0.614,HIGH,0.011,11.553730321697467,Cornwall - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
402256,0.614,HIGH,0.005,11.457905544147843,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
402698,0.614,HIGH,0.005,11.460643394934976,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
402923,0.614,HIGH,0.004200000000000001,12.219028062970569,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
403172,0.614,HIGH,0.006,11.444216290212184,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
403415,0.614,HIGH,0.04,11.460643394934976,Argyll and Bute - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
404771,0.614,HIGH,0.011,11.433264887063656,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
405082,0.614,HIGH,0.01,11.545516769336071,Carmarthenshire - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
405137,0.614,HIGH,0.01,11.515400410677618,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
405138,0.614,HIGH,0.005,11.515400410677618,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
405139,0.614,HIGH,0.005,11.515400410677618,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
405187,0.614,HIGH,0.0121,14.195756331279945,Northumberland - North East - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
405307,0.614,HIGH,0.0025,14.146475017111568,West Devon - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
405342,0.614,HIGH,0.0121,14.157426420260096,Fife - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
405473,0.614,HIGH,0.01,11.509924709103354,East Riding of Yorkshire - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
405716,0.614,HIGH,0.01,11.723477070499658,Gwynedd - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
406444,0.614,HIGH,0.018,11.512662559890487,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
406446,0.614,HIGH,0.02,11.496235455167694,East Ayrshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
406476,0.614,HIGH,0.0036,11.490759753593428,Cornwall - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
406493,0.614,HIGH,0.006,11.498973305954825,Highland - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
407187,0.614,HIGH,0.015,11.80287474332649,Na h-Eileanan Siar - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
407216,0.614,HIGH,0.005,11.800136892539356,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
407843,0.614,HIGH,0.006,11.436002737850787,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
408276,0.614,HIGH,0.005,11.477070499657769,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
408538,0.614,HIGH,0.01,11.425051334702259,Northumberland - North East - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
408647,0.614,HIGH,0.005,11.477070499657769,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
408648,0.614,HIGH,0.0016,11.477070499657769,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
408810,0.614,HIGH,0.006,11.419575633127995,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
409088,0.614,HIGH,0.02,11.463381245722108,Cornwall - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
409996,0.614,HIGH,0.02,12.14236824093087,Ceredigion - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
410441,0.614,HIGH,0.011,11.455167693360712,Clackmannanshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
410733,0.614,HIGH,0.011,11.43874058863792,Fife - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
410875,0.614,HIGH,0.005,11.433264887063656,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
410917,0.614,HIGH,0.006,11.422313483915127,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
410942,0.614,HIGH,0.02,11.441478439425051,Cornwall - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
410961,0.614,HIGH,0.006,11.433264887063656,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
410981,0.614,HIGH,0.006,11.425051334702259,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
411001,0.614,HIGH,0.006,11.430527036276523,Northumberland - North East - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
411245,0.614,HIGH,0.005,11.43874058863792,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
411312,0.614,HIGH,0.0014,11.425051334702259,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
411329,0.614,HIGH,0.0036,11.405886379192333,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
411348,0.614,HIGH,0.02,11.408624229979466,Pembrokeshire - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
411361,0.614,HIGH,0.0014,11.405886379192333,Mid Devon - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
411409,0.614,HIGH,0.011,11.41409993155373,Perth and Kinross - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
411443,0.614,HIGH,0.005,11.403148528405202,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
411451,0.614,HIGH,0.01,11.411362080766597,Argyll and Bute - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
411480,0.614,HIGH,0.0036,11.416837782340862,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
411615,0.614,HIGH,0.006,11.40041067761807,South Lanarkshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
411652,0.614,HIGH,0.011,11.403148528405202,Craven - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
411768,0.614,HIGH,0.006,11.405886379192333,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
412296,0.614,HIGH,0.006,11.411362080766597,Northumberland - North East - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
412336,0.614,HIGH,0.015,12.087611225188228,Conwy - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
412482,0.614,HIGH,0.005,12.314852840520192,Na h-Eileanan Siar - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
412539,0.614,HIGH,0.01,11.40041067761807,Argyll and Bute - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
